chembl_id,smiles,name,molecular_weight,is_approved,targets
3015,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,,374.16487240400005,False,[]
3016,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,284.07164071600005,False,[]
3017,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,,304.10105016200004,False,[]
3018,CCOC(=O)NC1=C(C2CC2)C(=O)C(NC(=O)OCC)=C(C2CC2)C1=O,,362.14778642399995,False,[]
3019,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,,229.991676144,False,[]
3021,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,,451.2642131439999,False,[]
3022,O=C(O)c1cccc2c1oc1c(C(=O)O)cccc12,,256.03717335600004,False,[]
3023,c1ccc2c(c1)sc1ccccc12,,184.034671256,False,[]
3024,BrCBr,,171.852324264,False,[]
3025,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,,343.22597716800004,False,[]
3026,CCCCOC(=O)c1ccccc1C(=O)OCCCC,,278.151809184,False,[]
3027,CCCC(=O)NC1=NC2C(N=CN2C2OC3OP(=O)([O-])OC3C2OC(=O)CCC)C(=O)N1,,472.1238875259099,False,[]
3028,CCCC(=O)NC1=NC2C(N=CN2C2OC3OP(=O)(O)OC3C2OC(=O)CCC)C(=O)N1,,473.13116397799985,False,[]
3029,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC,,468.1289729059099,False,[]
3030,COc1c(Cl)ccc(Cl)c1C(=O)O,,219.969399412,False,[]
3031,N#Cc1c(Cl)cccc1Cl,,170.964254456,False,[]
3032,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,,294.00940749990997,False,[]
3033,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,295.01668395200005,False,[]
3034,C=C(NCc1ccc(Cl)cc1Cl)NC(=O)c1nc(Cl)c(N)nc1N,,386.0216420760001,False,[]
3035,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,,315.938010976,False,[]
3036,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,,351.914688688,False,[]
3037,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,,268.00578492,False,[]
3038,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,,303.91460403199994,False,[]
3039,COP(=O)(OC)OC=C(Cl)Cl,,219.94590069400002,False,[]
3040,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],,468.01932055190997,False,[]
3041,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,,469.026597004,False,[]
3042,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,,309.26677936000004,False,[]
3044,CC1OC(n2cnc3c(N)ncnc32)CC1O,,235.106924656,False,[]
3045,O=C(NO)c1ccc(O)c(O)c1,,169.037507704,False,[]
3046,N#CSc1ccc(C=Cc2ccc(N=C=S)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+],,497.90605853599993,False,[]
3047,N#CSc1ccc(C=Cc2ccc(N=C=S)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,,453.94217003999984,False,[]
3048,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,,377.870630956,False,[]
3049,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,,266.130679816,False,[]
3050,CCOP(=O)(Cc1ccc(C)cc1)OCC,,242.107181098,False,[]
3051,CCOC(=O)OC(=O)OCC,,162.05282342,False,[]
3052,CCN(CC)C(=O)N1CCN(C)CC1,,199.168462292,False,[]
3053,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,,393.13834393599996,False,[]
3054,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,,268.14632988,False,[]
3055,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,,309.209264484,False,[]
3056,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,494.211609804,False,[]
3057,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,,478.2530806919999,False,[]
3058,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,478.2530806919999,False,[]
3059,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,,250.044150556,False,[]
3060,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,508.227259868,False,[]
3061,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,,764.4346921080001,False,[]
3062,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,,780.4296067280001,False,[]
3063,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,,301.167793596,False,[]
3064,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)CCC(O)CCCC(C)CC=CC3C1O,,481.28282334799997,False,[]
3065,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,,611.310769412,False,[]
3066,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,,583.2794692840001,False,[]
3067,CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,,561.295119348,False,[]
3068,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6COC(=O)C6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,,586.298926912,False,[]
3069,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,,583.281319752,False,[]
3070,CC1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,,398.354866092,False,[]
3071,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,,246.115698448,False,[]
3072,CC(C)O[PH](=O)OC(C)C,,166.07588097,False,[]
3073,CC(C)OP(C)(=O)OC(C)C,,180.09153103399998,False,[]
3074,COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,,604.2995956079999,False,[]
3075,COc1ccc(C2Sc3ccccc3N(CC[NH+](C)C)C(=O)C2OC(C)=O)cc1,,415.16860476408993,False,[]
3076,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,,414.1613283119999,False,[]
3077,[H]/N=C(\N)SCCCN(C)C,,161.09866848,False,[]
3078,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,,323.152143532,False,[]
3079,Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,,255.19869979999999,False,[]
3082,CNC(=O)CSP(=S)(OC)OC,,228.99962187399998,False,[]
3083,COc1cc(C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])c([N+](=O)[O-])cc1OC.[Na+].[Na+].[Na+].[Na+],,561.055950168,False,[]
3084,COc1cc(C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)c([N+](=O)[O-])cc1OC,,473.1281731759999,False,[]
3087,CCCCCCCCCCCCCCCCCC(=O)OCC(C[N+](C)(C)CCO)OC(=O)CCCCCCCCCCCCCCCCC,,696.65005127209,False,[]
3088,COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,,469.25767121999996,False,[]
3089,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,,391.13881904000004,False,[]
3091,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,,398.28930569599993,False,[]
3092,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],,225.038570324,False,[]
3093,CCCCCCCC(=O)OCCOC(=O)CCCCCCC,,314.245709568,False,[]
3094,CCCCCCCCNCCCCCCCC,,241.27695012,False,[]
3095,COc1cccc2c(-c3ccc4c(c3O)C(C)NC(C)C4)c(C)cc(OC)c12,,377.199093724,False,[]
3097,COc1cccc(C(=O)c2ccccc2O)c1O,,244.073558864,False,[]
3098,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])O)OC(=O)CCCCCCCCCCCCCCC.[Na+],,670.4549500459999,False,[]
3099,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC,,648.4730057979999,False,[]
3100,CN(C)CCOC(c1ccccc1)c1ccccc1,,255.162314292,False,[]
3101,c1ccc2c(c1)[I+]c1ccccc1-2,,278.96652467609,False,[]
3102,O=C(c1ccccc1)c1ccccc1,,182.07316494,False,[]
3103,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,,281.177964356,False,[]
3104,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CP(=O)(O)OP(=O)(O)O)C(O)C1O,,505.0164809059998,False,[]
3105,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,,351.204573028,False,[]
3106,CCCN(CCC)CCc1ccc(O)c(O)c1,,237.172878976,False,[]
3107,CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)CC,,341.231456472,False,[]
3108,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,,504.31725176000003,False,[]
3109,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],,252.002719496,False,[]
3110,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C,,310.08670057191006,False,[]
3111,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,,311.093977024,False,[]
3112,CC1=NC(CC2=NCC(CCC(=O)O)=C2CC(=O)O)C(CCC(=O)O)=C1CC(=O)O,,420.1532657279999,False,[]
3114,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,,339.231062548,False,[]
3115,[H]/N=C(\N)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cn1C,,481.21860034400004,False,[]
3116,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,,416.24125834418,False,[]
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,,296.05093264,False,[]
3118,CCOP(=S)(OCC)SCCSCC,,274.028479478,False,[]
3119,COc1ccc2[nH]c3ccc4cc[n+](CCN5CCC(C6CCN(CC[n+]7ccc8ccc9[nH]c%10ccc(OC)cc%10c9c8c7)CC6)CC5)cc4c3c2c1,,718.39842768018,False,[]
3120,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,,232.0170183,False,[]
3122,NC(CCCCCP(=O)(O)O)C(=O)O,,225.076609242,False,[]
3123,NC(CCCCCCP(=O)(O)O)C(=O)O,,239.092259306,False,[]
3125,CC(N)(Cc1ccc(O)cc1)C(=O)O,,195.089543276,False,[]
3126,CCCCCCCCCCCCCCCC(O)C(N)CO,,301.298079488,False,[]
3127,CC(N)Cc1ccc(Cl)cc1,,169.065827064,False,[]
3128,CNC(C)Cc1ccc(Cl)cc1,,183.081477128,False,[]
3129,CCCCCCCCCC(=O)NC(CN1CCOCC1)C(O)c1ccccc1,,390.28824307599996,False,[]
3130,CCCCCCCCCCCCCCCC(=O)NC(CN1CCOCC1)C(O)c1ccccc1,,474.38214345999995,False,[]
3131,CCCCCCCCCCCCCCCCCC(=O)CC(CC(=O)O)C[N+](C)(C)C,,426.39417094409,False,[]
3132,O=C(O)CNC(=O)C(CS)Cc1ccccc1,,253.07726434,False,[]
3133,COc1ccc(C=CC(=O)OCCc2ccccc2)cc1OC,,312.13615911999995,False,[]
3134,CN(C)c1ncnc2nc[nH]c12,,163.08579528799999,False,[]
3135,CN(C)c1ccc(C=C2C(=O)Nc3ccccc32)cc1,,264.126263132,False,[]
3136,COC1=C(OC)C(=O)c2ccccc2C1=O,,218.0579088,False,[]
3137,O=C1N(Cc2ccc(CO)cc2)C(Cc2ccccc2)C(O)C(O)C(Cc2ccccc2)N1Cc1ccc(CO)cc1,,566.278072316,False,[]
3138,Nc1cccc(CN2C(Cc3ccccc3)C(O)C(O)C(Cc3ccccc3)N(Cc3cccc(N)c3)C2O)c1,,538.294391076,False,[]
3139,COc1cc(OC)c2cc(-c3ccncc3)cnc2c1,,266.105527688,False,[]
3140,O=C1N=c2cc([N+](=O)[O-])c([N+](=O)[O-])cc2=NC1=O,,249.997433784,False,[]
3141,CC(CNCCc1ccc(O)c(O)c1)Cc1cccc(O)c1,,301.167793596,False,[]
3142,CCOC(=O)Oc1ccc(CCNC(=O)C(CCSC)NC(C)=O)cc1OC(=O)OCC,,470.1722869199999,False,[]
3144,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,,328.24023026399993,False,[]
3145,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O,,330.25588032799993,False,[]
3146,CCC=CCC=CCC=CCCCCCCCCCCCC(=O)O,,334.28718045599993,False,[]
3147,CCN1C(=CC=CC=Cc2oc3ccccc3[n+]2CC)Oc2ccccc21,,359.17540439609,False,[]
3148,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,,324.1473925,False,[]
3149,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,,334.31044132009,False,[]
3150,CC(=CC=CC(C)C(=O)O)C1CNC(C(=O)O)C1CC(=O)O,,311.13688739199995,False,[]
3151,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,,425.161852688,False,[]
3152,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,379.214743788,False,[]
3153,NC1CCc2cc(O)c(O)cc2C1,,179.094628656,False,[]
3154,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,324.02721999199997,False,[]
3155,CN(C)CCC=C1c2ccccc2CSc2ccccc21,,295.139470672,False,[]
3156,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,,378.23072819999993,False,[]
3157,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,,451.1855689,False,[]
3158,CN(C)CCC=C1c2ccccc2COc2ccccc21,,279.162314292,False,[]
3159,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,,246.065199672,False,[]
3160,COc1cccc2c1C(=O)C1C(O)=C3C(=C(O)C1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,,545.1897108119998,False,[]
3162,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,,270.173213324,False,[]
3163,COc1cc(OC)cc(C(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)c2ccccc2C)c1,,521.2274337119999,False,[]
3164,O=C1NCC(OCCCCN2CCCCC2)c2ccccc21,,302.199428072,False,[]
3165,OCC1OC(n2cnc3cc(Cl)c(Cl)cc32)C(O)C1O,,318.01741222399994,False,[]
3166,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,,317.23547923200005,False,[]
3167,CC1CC2(C)C(CCC3C4CCC(O)C4(C)CCC32)CC1=O,,304.240230264,False,[]
3168,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,379.16960516399996,False,[]
3169,OCC(O)CN1CCN(c2ccccc2)CC1,,236.15247788,False,[]
3170,CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C,,360.26644501199996,False,[]
3171,NC(C(=O)O)C(O)c1ccc(O)c(O)c1,,213.063722452,False,[]
3172,CCN(CCCl)Cc1ccccc1Br,,275.00763926,False,[]
3173,CN(CC(=O)[O-])C(=S)[S-].[Na+].[Na+],,208.95570895999998,False,[]
3174,CN(CC(=O)O)C(=S)S,,164.991820464,False,[]
3175,COC(=O)C1(C)Nc2c(O)cc3c(c2C1=O)C(C)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,,509.17981482399995,False,[]
3176,COC(=O)c1cc2c3c(cc(O)c2[nH]1)N(C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1)CC3C,,479.16925014,False,[]
3177,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,,409.94461194400003,False,[]
3178,CC(N)n1ccc(Oc2ccc(C(Cc3ccc4ccc(C(N)=[NH2+])cc4c3)C(=O)O)cc2)c1,,443.20776714409,False,[]
3179,[H]/N=C(\N)c1ccc2ccc(CC(C(=O)O)c3ccc(Oc4ccn(C(C)N)c4)cc3)cc2c1,,442.2004906920001,False,[]
3180,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,,289.20417910400005,False,[]
3181,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,,312.208930136,False,[]
3182,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,,254.101504928,False,[]
3183,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C=CBr,,332.00078361600004,False,[]
3184,Cc1cccc(CC[NH+]2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)[nH+]1,,403.19186562818,False,[]
3185,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,,401.177312724,False,[]
3186,CC(C)CC(NC(=O)C(O)CC(=O)O)C(=O)NCCCC[NH+]=C(N)N,,360.22414548009004,False,[]
3187,CC(C)CC(NC(=O)C(O)CC(=O)O)C(=O)NCCCCN=C(N)N,,359.2168690280001,False,[]
3188,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O,,314.18417193199997,False,[]
3189,CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C,,342.21547205999997,False,[]
3190,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1ccc(OC(=O)c5ccc([N+](=O)[O-])cc5)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4,,757.2999299559998,False,[]
3191,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,,469.29807948800004,False,[]
3192,CCC(C)C(O)C(C)C(=O)C(C)C=C(C)CC(C)C1OC(=O)C1C,,338.24570956799994,False,[]
3193,CCC(C)C(O)C(C)C(=O)C(C)C=C(C)CC(C)C1OC(=O)C1CC,,352.26135963199994,False,[]
3194,O=c1c2ccccc2[se]n1-c1ccccc1,,274.984935208,False,[]
3195,CCC12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)C32,,294.17321332399996,False,[]
3196,CC(C)c1cc2c(cc1S(=O)(=O)O)C1(C)CCC(C)(C(=O)O)CC1CC2,,380.16574499599994,False,[]
3198,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,380.02499614,False,[]
3199,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,,761.261830196,False,[]
3200,CC1=NC(c2ccccc2)C(=O)C1,,173.084063972,False,[]
3201,CCc1cn(C2OCC(O)C2CO)c(=O)[nH]c1=O,,256.10592161200003,False,[]
3202,CC[N+](C)(C)c1cccc(O)c1,,166.12264055209,False,[]
3203,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,,315.027390868,False,[]
3204,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)C1,,630.249488218,False,[]
3205,NC(Cc1ccccc1)C(=O)NCCOCCOCCNC(=O)c1ccc(S(N)(=O)=O)cc1,,478.1886056799999,False,[]
3206,CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,,277.190260356,False,[]
3207,CCCCCCCCCCCC=CCC=CCCCC(=O)O,,308.271530392,False,[]
3208,CCCCCC=CCC=CCCCCCCCCCC(=O)O,,308.271530392,False,[]
3209,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,,302.2245802,False,[]
3210,CCC=CCC=CCC=CCCCCCCCCCC(=O)O,,306.255880328,False,[]
3211,CC(C)CC(NC(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(C)C=O)C1CCN=C(N)N1)C(=O)O,,512.270695492,False,[]
3213,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,,246.115698448,False,[]
3218,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,,294.183109312,False,[]
3219,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,,302.210661452,False,[]
3220,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,,270.05282342,False,[]
3221,CCOc1c(N2CCOCC2)cnn(C)c1=O,,239.126991404,False,[]
3222,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,,376.19982199599997,False,[]
3223,O=C(CCCCCCC(=O)Nc1ccc(C2OC(CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)CC(c3ccc(CO)cc3)O2)cc1)NO,,721.282171716,False,[]
3224,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,,403.816881132,False,[]
3225,O=C(O)C1C2CCC(O2)C1C(=O)O,,186.05282342,False,[]
3226,FC(F)OC(F)(F)C(F)Cl,,183.971433464,False,[]
3227,CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O,,639.409480404,False,[]
3228,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,,565.4090864799999,False,[]
3229,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,,320.12846862400005,False,[]
3230,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,,470.33960995199993,False,[]
3231,COC(=O)CCC=C=CCC1C(=O)CC(O)C1C=CC(O)COc1ccccc1,,400.18858861599995,False,[]
3232,C=C1C(=O)C23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1C3,,316.20384475599997,False,[]
3233,C=C1CC23CCC4C(C)(C)C(O)C(=O)CC4(C)C2CC1CC3=O,,316.20384475599997,False,[]
3234,NCCC(O)C(N)CC(=O)NC1CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,,685.3255845760001,False,[]
3235,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,,319.03368527599997,False,[]
3236,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,,259.19361442,False,[]
3237,CC(C)CC(N)C(O)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)O)C(C)C)C(C)C,,474.2689641759999,False,[]
3238,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O,,308.17360724799994,False,[]
3239,CC(C)C(C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,,480.34508925599994,False,[]
3240,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,,388.370516156,False,[]
3241,NC1=NCC2c3ccccc3Cc3ccccc3N12,,249.12659748,False,[]
3242,COc1cc(C)nc(-n2nc(C)cc2OC)n1,,234.111675688,False,[]
3243,CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,,306.20173658,False,[]
3244,CCC(C)C(NC(=O)C(C(C)CC)N(C)C(C)=O)C(=O)NC(C(C)=O)C(=O)NC(CC(C)C)C1(O)OC(C)C(C=O)NC1(C)CO,,655.415628404,False,[]
3245,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,,380.246378264,False,[]
3246,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,,231.162314292,False,[]
3247,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,,268.14632988,False,[]
3248,COC(=O)C=Cc1cc(O)ccc1O,,194.0579088,False,[]
3249,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,,396.339216028,False,[]
3250,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,,325.17902697600005,False,[]
3251,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,,581.2638192200001,False,[]
3254,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)CC(O)C1COCC1OC(CO)CC(O)C1O,,708.372091852,False,[]
3255,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,,733.4612412040001,False,[]
3257,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)CC(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)CC1(C)O,,703.45067652,False,[]
3258,CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,,789.487455952,False,[]
3260,OCC1OC(n2cnc3c2ncn2ccnc32)C(O)C1O,,291.096753896,False,[]
3261,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,,294.06722403200007,False,[]
3262,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,,376.20384475599997,False,[]
3263,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1,,396.26644501199996,False,[]
3264,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(C)=O)CCC12,,356.19875937599994,False,[]
3265,CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CC)CCC12,,384.23005950399994,False,[]
3266,CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,,328.20384475599997,False,[]
3267,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,,356.23514488399996,False,[]
3268,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,,519.1344297339999,False,[]
